days,optimals,snp,dqnBiggerNet_percent,dqnBiggerNet_weight,dqnBiggerNet_stock,dqnFastBigNet_percent,dqnFastBigNet_weight,dqnFastBigNet_stock,dqnVeryLarge_percent,dqnVeryLarge_weight,dqnVeryLarge_stock
2/4/2014 0:00,0.105792723,0.105792723,0.03115011,10,FANG,0.004734508,6,SWKS,0.013533786,9,ENPH
2/5/2014 0:00,0.055099681,0.055099681,0.005227755,5,BAX,-0.009234788,10,BLDR,-0.009234788,3,BLDR
2/6/2014 0:00,0.205820382,0.205820382,0.030211524,10,AMD,0.025299544,10,BLDR,0.03108942,9,LVS
2/7/2014 0:00,0.142922899,0.142922899,0.027966807,10,EA,0.048270816,9,BIIB,0.014705853,10,NVDA
2/10/2014 0:00,0.053771526,0.053771526,0.050822145,10,ENPH,0.050822145,10,ENPH,-0.00849788,10,MCO
2/11/2014 0:00,0.074078911,0.074078911,0.005687153,7,PCG,0.014550282,10,BLDR,0.006687387,2,PPG
2/12/2014 0:00,0.099313413,0.099313413,0.016417394,10,EA,0,7,KVUE,0.015659947,5,ETR
2/13/2014 0:00,0.135297656,0.135297656,0.064139949,10,ENPH,0.007444102,10,BLDR,0.00640346,3,HST
2/14/2014 0:00,0.059712339,0.059712339,0.017792526,10,FCX,0,10,ENPH,0.011318662,9,STLD
2/18/2014 0:00,0.069400086,0.069400086,0.038356127,10,ENPH,0.038356127,10,ENPH,0.02759423,9,TSLA
2/19/2014 0:00,0.143108895,0.143108895,0.06464377,10,ENPH,-0.023893542,5,PANW,0.06464377,9,ENPH
2/20/2014 0:00,0.08433177,0.08433177,0.050766343,8,MTCH,0.007362015,10,BLDR,0.050766343,8,MTCH
2/21/2014 0:00,0.081803372,0.081803372,-0.006571124,10,MRO,0,7,KVUE,0.011257858,2,HRL
2/24/2014 0:00,0.105718759,0.105718759,0.010964913,7,UAL,0.035278186,10,ENPH,0.038406503,9,TSLA
2/25/2014 0:00,0.139444009,0.139444009,0.034075983,10,ENPH,-0.018604743,6,SWKS,0.030311985,9,BKNG
2/26/2014 0:00,0.070430074,0.070430074,0.04055769,10,ENPH,0.04055769,10,ENPH,0.027562848,10,PHM
2/27/2014 0:00,0.094321324,0.094321324,-0.008373537,9,FE,0.038777898,10,BLDR,0.024513916,10,CPRT
2/28/2014 0:00,0.047966359,0.047966359,0.008637746,10,ED,-0.01848531,5,PANW,0.047966359,10,PODD
3/3/2014 0:00,0.025356295,0.025356295,-0.007083808,8,SO,-0.014822262,4,BG,-0.000911534,10,LEN
3/4/2014 0:00,0.162086151,0.162086151,0.057356491,10,ENPH,0.057356491,10,ENPH,0.025695202,10,CRM
3/5/2014 0:00,0.047771416,0.047771416,0.047771416,10,DXCM,0,7,KVUE,0.008259003,7,ELV
3/6/2014 0:00,0.051710468,0.051710468,0.012576296,10,ALGN,0.009880345,3,LIN,-0.002276043,1,AKAM
3/7/2014 0:00,0.110439195,0.110439195,0.004288808,1,AES,0.003678731,8,UPS,0.004931689,10,NOC
3/10/2014 0:00,0.067163259,0.067163259,0.000772567,7,ORCL,0.001358306,2,MO,-0.00627029,8,TYL
3/11/2014 0:00,0.037605062,0.037605062,0,3,CARR,0,7,KVUE,-0.008860801,2,HRL
3/12/2014 0:00,0.039276531,0.039276531,0.006483948,5,WFC,0.009849691,5,PANW,0.007399562,9,MTCH
3/13/2014 0:00,0.022539653,0.022539653,0.001984884,10,EQT,-0.018229819,2,NTAP,-0.005914666,7,DD
3/14/2014 0:00,0.065550682,0.065550682,-0.007769112,8,DXCM,0,7,KVUE,0.018481081,10,PXD
3/17/2014 0:00,0.04608554,0.04608554,0.0140043,10,FTNT,0.022398766,5,PANW,0.013032042,9,TSLA
3/18/2014 0:00,0.096709399,0.096709399,0.03268759,10,ENPH,0.048840121,10,BLDR,0.026327195,6,FTNT
3/19/2014 0:00,0.205698399,0.205698399,0.024892905,1,LULU,-0.006770889,8,KO,-0.003802251,3,SYK
3/20/2014 0:00,0.041920984,0.041920984,0.003389827,3,HRL,-0.001779828,5,PANW,0.025280833,10,CMG
3/21/2014 0:00,0.045631125,0.045631125,0,2,VLTO,-0.043799368,6,SWKS,0.007344693,10,STX
3/24/2014 0:00,0.048901063,0.048901063,0.03548181,1,LULU,0,7,KVUE,-0.018774693,1,AKAM
3/25/2014 0:00,0.059383722,0.059383722,0.023781228,6,UDR,-0.006016716,5,PANW,0.040188699,5,STX
3/26/2014 0:00,0.055515164,0.055515164,0.004216849,9,IQV,-0.010784619,2,NTAP,0.000625405,10,DVN
3/27/2014 0:00,0.061579955,0.061579955,0.010540124,4,SNPS,0.004627059,6,SWKS,0,2,IR
3/28/2014 0:00,0.044346295,0.044346295,0.002033089,8,FLT,0.008782958,10,BLDR,0.013830027,10,CPRT
3/31/2014 0:00,0.131840849,0.131840849,-0.009586272,7,HAL,0.004166374,10,FDX,0.005299979,10,PODD
4/1/2014 0:00,0.126966312,0.126966312,0.073369559,10,ENPH,0.006696871,6,IQV,0.073369559,9,ENPH
4/2/2014 0:00,0.063291078,0.063291078,0.063291078,10,ENPH,0.063291078,10,ENPH,0.00930233,10,CPRT
4/3/2014 0:00,0.059696741,0.059696741,0,1,AES,0,7,KVUE,0.007908558,10,GRMN
4/4/2014 0:00,0.034740392,0.034740392,0,2,VLTO,0.00026648,2,NTAP,-0.022349524,8,MTCH
4/7/2014 0:00,0.02053635,0.02053635,0,2,VLTO,0,7,KVUE,0,1,GEHC
4/8/2014 0:00,0.070147009,0.070147009,0.035694759,10,NVDA,-0.006362126,4,NSC,0.031178695,10,TYL
4/9/2014 0:00,0.079040511,0.079040511,-0.005563277,1,AES,0.036363665,10,ENPH,0.036363665,9,ENPH
4/10/2014 0:00,0.016052851,0.016052851,0,2,VLTO,-0.016652584,3,LIN,0.000286676,3,NDAQ
4/11/2014 0:00,0.084306046,0.084306046,-0.006473793,3,NEE,-0.004494928,2,MO,-0.055376152,6,FTNT
4/14/2014 0:00,0.110045205,0.110045205,0.005144276,9,MLM,0.012320925,6,SWKS,0.016523048,10,PODD
4/15/2014 0:00,0.041490383,0.041490383,0.012972476,9,VRTX,0.004037341,4,BG,-0.005681836,6,RCL
4/16/2014 0:00,0.054742358,0.054742358,0.054742358,10,DXCM,0.022645956,10,BLDR,0.026816614,9,TSLA
4/17/2014 0:00,0.063612115,0.063612115,0.0470263,10,ENPH,0.0470263,10,ENPH,0.0470263,9,ENPH
4/21/2014 0:00,0.116531117,0.116531117,0.116531117,10,AMD,-0.002005798,4,PCG,0.006110363,4,HUM
4/22/2014 0:00,0.122185371,0.122185371,0.062581426,10,ENPH,-0.002112319,6,BA,0.069772048,9,TSLA
4/23/2014 0:00,0.093256085,0.093256085,0,2,VLTO,-0.004993074,2,NTAP,0.035143735,9,NEM
4/24/2014 0:00,0.115035542,0.115035542,-0.007234046,10,CSCO,-0.009844248,6,STZ,0.115023891,10,LRCX
4/25/2014 0:00,0.061443872,0.061443872,0.013693866,10,ED,-0.034399499,3,CINF,-0.010071899,6,RSG
4/28/2014 0:00,0.082975671,0.082975671,0.027151641,10,TAP,-0.001929523,6,SWKS,0,1,GEHC
4/29/2014 0:00,0.085598824,0.085598824,-0.00048439,9,AEE,-0.00254427,8,UPS,0.003599573,1,TEL
4/30/2014 0:00,0.057043457,0.057043457,0.031420767,10,ENPH,0,7,KVUE,0.015612337,2,BMY
5/1/2014 0:00,0.08821323,0.08821323,-0.003725692,1,PEP,-0.000157454,7,AVGO,0.025061114,5,NRG
5/2/2014 0:00,0.072835442,0.072835442,0.047513509,7,EL,0.004363644,6,SWKS,-0.019305683,10,AEP
5/5/2014 0:00,0.036233267,0.036233267,0.007410776,7,PCG,0.013034055,6,SWKS,-0.004383656,9,CTRA
5/6/2014 0:00,0.048093328,0.048093328,-0.001869829,6,INCY,-0.01429598,6,SWKS,0,1,GEHC
5/7/2014 0:00,0.210338741,0.210338741,0.122302217,10,ENPH,0.008951099,4,WM,0.122302217,9,ENPH
5/8/2014 0:00,0.085852229,0.085852229,-0.00038919,6,HD,-0.008983655,3,SHW,0.001245617,2,HRL
5/9/2014 0:00,0.052016327,0.052016327,0.047176082,10,DXCM,0.015189919,10,ENPH,0.015189919,6,ENPH
5/12/2014 0:00,0.063408018,0.063408018,0.052368965,10,ENPH,0.052368965,10,ENPH,0.036342951,9,STLD
5/13/2014 0:00,0.036022598,0.036022598,0,4,ANET,-0.000534122,3,LIN,-0.00243311,1,AKAM
5/14/2014 0:00,0.071763395,0.071763395,0.000708158,4,CPT,0,7,KVUE,-0.002025978,2,NEM
5/15/2014 0:00,0.060061415,0.060061415,-0.005025121,10,AMD,-0.023507593,9,BIIB,0.004907438,2,MAA
5/16/2014 0:00,0.081326833,0.081326833,0.037082841,10,ENPH,0.037082841,10,ENPH,0.037082841,3,ENPH
5/19/2014 0:00,0.056172727,0.056172727,0.033676803,9,VRTX,0.000705114,8,L,-0.001090332,3,A
5/20/2014 0:00,0.057401831,0.057401831,-0.009779941,10,AMD,-0.005883563,8,CTSH,-0.007070499,9,EBAY
5/21/2014 0:00,0.056930698,0.056930698,0.056930698,10,ENPH,0.056930698,10,ENPH,0.056930698,9,ENPH
5/22/2014 0:00,0.098571437,0.098571437,0.010528701,8,WEC,0.022695013,10,BLDR,0.022695013,10,BLDR
5/23/2014 0:00,0.09321586,0.09321586,0.025656936,10,DXCM,-0.000616751,3,CINF,0.027941922,10,GRMN
5/27/2014 0:00,0.055590852,0.055590852,0.041591352,10,DXCM,0,7,KVUE,0.0495727,10,PODD
5/28/2014 0:00,0.036285763,0.036285763,0.006881691,9,ETR,0,7,KVUE,-0.001882848,2,HRL
5/29/2014 0:00,0.061349693,0.061349693,0.05084742,9,FANG,0.032016233,9,MCK,0.009183056,8,TDY
5/30/2014 0:00,0.030278433,0.030278433,0.006839148,1,PEP,0.00237242,10,ENPH,-0.008822224,8,FTNT
6/2/2014 0:00,0.052513002,0.052513002,-0.007983455,9,FE,0.011211546,1,FRT,0.00730463,9,KEY
6/3/2014 0:00,0.059902527,0.059902527,0.007735051,3,PANW,-0.005931221,10,ENPH,0,9,MRNA
6/4/2014 0:00,0.07059543,0.07059543,0.025380686,10,AMD,0.02505967,10,ENPH,-0.004385961,9,VRTX
6/5/2014 0:00,0.05472974,0.05472974,0.03259601,10,ENPH,0.03259601,10,ENPH,0.03259601,9,ENPH
6/6/2014 0:00,0.050473209,0.050473209,-0.006100704,5,TTWO,0.038567455,10,BLDR,0.01943173,10,AMP
6/9/2014 0:00,0.07346091,0.07346091,0.017973851,10,DXCM,0.064986707,10,BLDR,-0.003516955,6,EL
6/10/2014 0:00,0.086956507,0.086956507,0.004772706,1,PEP,-0.00560435,8,UPS,0.017949619,3,BBY
6/11/2014 0:00,0.138319111,0.138319111,0.010726644,6,TSLA,0,7,KVUE,-0.004569549,7,CRL
6/12/2014 0:00,0.039370079,0.039370079,0,10,AMD,-0.002261472,2,PM,-0.001216573,3,JNPR
6/13/2014 0:00,0.068311939,0.068311939,-0.001478611,7,AIZ,0.001387644,8,UPS,-0.001958586,5,APH
6/16/2014 0:00,0.187367531,0.187367531,0.187367531,9,WMB,0.023223374,5,PANW,0.003910034,9,MAR
6/17/2014 0:00,0.089344409,0.089344409,0,2,VLTO,-0.001329754,10,BLDR,0.013885772,5,JCI
6/18/2014 0:00,0.082025479,0.082025479,0.005645912,8,ETN,-0.008759165,6,SWKS,0.008672078,9,SYY
6/19/2014 0:00,0.20447814,0.20447814,0,10,MRNA,0.012782342,10,EIX,-0.001963562,1,SHW
6/20/2014 0:00,0.16497353,0.16497353,0.007758542,8,GPN,-0.021939906,10,ENPH,0.008306428,4,GLW
6/23/2014 0:00,0.04238547,0.04238547,0.018042129,9,FANG,0,7,KVUE,-0.001720851,1,CHRW
6/24/2014 0:00,0.404143491,0.404143491,-0.001873523,8,MTCH,-0.01746291,5,PANW,-0.009310361,9,CRM
6/25/2014 0:00,0.064217563,0.064217563,0.01551314,10,ENPH,0.005344016,1,FRT,0.017064883,10,PFE
6/26/2014 0:00,0.200537421,0.200537421,-0.009143369,4,NUE,0,7,KVUE,0.036835049,9,VRTX
6/27/2014 0:00,0.036860739,0.036860739,0.001972356,3,NEE,0.000681992,8,UPS,0.003524105,9,PKG
6/30/2014 0:00,0.045699794,0.045699794,0.043633808,10,PAYC,0.016304332,10,BLDR,0.019464701,8,AMD
7/1/2014 0:00,0.218143945,0.218143945,0.005759061,10,TT,0.052631555,10,ENPH,0,4,GEHC
7/2/2014 0:00,0.028782682,0.028782682,-0.006322711,7,DVN,0.007777744,10,ENPH,0.000990099,9,EBAY
7/3/2014 0:00,0.054405729,0.054405729,0.001295366,1,AES,0,7,KVUE,0.011006241,10,MCO
7/7/2014 0:00,0.02063174,0.02063174,-0.007249059,5,TJX,-0.014556057,6,SWKS,0,1,GEHC
7/8/2014 0:00,0.023821906,0.023821906,0.013468089,3,FE,0.00243958,2,PM,-0.002037874,2,HRL
7/9/2014 0:00,0.042970776,0.042970776,0.011699185,5,TJX,0.010599958,6,SWKS,0.003642543,5,PEAK
7/10/2014 0:00,0.127277228,0.127277228,-0.009719239,10,ENPH,0,7,KVUE,-0.000778446,2,GD
7/11/2014 0:00,0.055745277,0.055745277,0.018925697,10,DXCM,0.017518232,10,BLDR,0.018538721,9,ENPH
7/14/2014 0:00,0.061784894,0.061784894,0.037473172,10,ENPH,0.037473172,10,ENPH,0.005763686,2,O
7/15/2014 0:00,0.035671039,0.035671039,-0.000390606,5,BAX,0,7,KVUE,-0.009667641,6,K
7/16/2014 0:00,0.104691228,0.104691228,0.06315256,9,WBD,0.021189719,5,PANW,0.020351976,9,STLD
7/17/2014 0:00,0.045704662,0.045704662,-0.0158612,6,WST,-0.008684944,10,TMUS,-0.013406801,5,AZO
7/18/2014 0:00,0.140914949,0.140914949,-0.003896144,10,FCX,0,10,CZR,0.052060686,9,ENPH
7/21/2014 0:00,0.171134008,0.171134008,0.171134008,10,ENPH,0.171134008,10,ENPH,0.001885163,1,SHW
7/22/2014 0:00,0.118386974,0.118386974,0.023815996,10,DXCM,0.033383882,10,BLDR,-0.00070177,6,EIX
7/23/2014 0:00,0.177147045,0.177147045,0.010117028,9,FE,-0.021570319,10,ENPH,-0.058031035,5,ON
7/24/2014 0:00,0.106622702,0.106622702,0,2,VLTO,0.004879074,4,PCG,0.02380948,9,ENPH
7/25/2014 0:00,0.115592978,0.115592978,-0.012434528,1,AES,0,7,KVUE,0,1,GEHC
7/28/2014 0:00,0.038526199,0.038526199,0.012636034,10,ED,0.014385725,6,SWKS,0.018514116,3,HUM
7/29/2014 0:00,0.071041009,0.071041009,0.020802909,9,IQV,0,7,KVUE,0.00315549,4,MTCH
7/30/2014 0:00,0.161739101,0.161739101,0.161739101,10,AXON,0.000575351,6,SWKS,0.023135476,10,AZO
7/31/2014 0:00,0.07046836,0.07046836,-0.009110394,1,PEP,-0.008357853,3,LIN,-0.007514562,9,EBAY
8/1/2014 0:00,0.063460099,0.063460099,0.015345254,10,AMD,-0.027083832,5,PANW,0.04464842,9,TSLA
8/4/2014 0:00,0.055174557,0.055174557,0.012506876,10,FCX,0.026981506,10,BLDR,0.011323196,10,RL
8/5/2014 0:00,0.043427508,0.043427508,0.004692483,6,WST,-0.028902503,9,DVN,0,3,CFG
8/6/2014 0:00,0.140206251,0.140206251,0.140206251,10,ENPH,0.140206251,10,ENPH,0.140206251,9,ENPH
8/7/2014 0:00,0.136090052,0.136090052,0.136090052,8,DXCM,0.039782962,10,ENPH,0.045015113,9,NFLX
8/8/2014 0:00,0.088201661,0.088201661,0.017427515,10,EQT,0.001614063,6,IQV,0.040948997,5,PARA
8/11/2014 0:00,0.089977854,0.089977854,0.019636162,8,PODD,0.011216576,10,ENPH,0.045097346,9,TSLA
8/12/2014 0:00,0.034713678,0.034713678,0.000482637,6,HD,0.003542785,9,ITW,-0.000130972,2,JBHT
8/13/2014 0:00,0.09780596,0.09780596,0.031790744,10,FTNT,0.029411757,10,ENPH,0.008097069,3,A
8/14/2014 0:00,0.072727285,0.072727285,0.072727285,10,ENPH,0.072727285,10,ENPH,0.024857213,9,MTCH
8/15/2014 0:00,0.304815104,0.304815104,0.012254949,10,AMD,0.020177562,10,ENPH,-0.013125934,7,EXPD
8/18/2014 0:00,0.116254793,0.116254793,0.043512597,10,ENPH,0.043512597,10,ENPH,0.043512597,9,ENPH
8/19/2014 0:00,0.097411463,0.097411463,0.018195658,10,ENPH,0.054012331,10,BLDR,0.01418301,10,AEP
8/20/2014 0:00,0.032950663,0.032950663,0.028561675,6,HD,0.007945082,6,SWKS,0.010960188,9,MOH
8/21/2014 0:00,0.062340988,0.062340988,0.001826022,8,SO,-0.006366723,1,PH,0.010028388,10,STX
8/22/2014 0:00,0.073935058,0.073935058,0.027407399,10,ENPH,0.027407399,10,ENPH,-0.003374404,8,FDS
8/25/2014 0:00,0.054294174,0.054294174,-0.001228784,4,SNPS,0.026627193,10,BLDR,-0.010790472,7,AAL
8/26/2014 0:00,0.056000033,0.056000033,0.045092224,10,DXCM,0.056000033,10,ENPH,0.056000033,9,ENPH
8/27/2014 0:00,0.091768487,0.091768487,-0.003995628,1,PEP,0.01064374,7,IPG,0.017030295,10,AEP
8/28/2014 0:00,0.028956797,0.028956797,-0.004360496,8,BLDR,0.000616196,8,UPS,0,5,VLTO
8/29/2014 0:00,0.075039231,0.075039231,-0.00180664,10,DXCM,0.007246428,8,AMD,0,5,WRK
9/2/2014 0:00,0.119336364,0.119336364,0.007289637,5,DPZ,0.015942048,10,BLDR,0.010611587,10,NOC
9/3/2014 0:00,0.032416077,0.032416077,0.014544426,9,FE,0.012491347,10,ENPH,-0.000831219,1,IRM
9/4/2014 0:00,0.048387066,0.048387066,0.005128253,9,KEY,0.021960019,7,ANET,0.047292637,9,ENPH
9/5/2014 0:00,0.041860447,0.041860447,0.014470204,8,WEC,0,7,KVUE,0.009124527,9,MOH
9/8/2014 0:00,0.080967349,0.080967349,-0.016535271,4,KMI,-0.004868826,2,MPWR,-0.00457383,9,TAP
9/9/2014 0:00,0.024833563,0.024833563,-0.007779515,3,PANW,-0.007213972,8,UPS,-0.009442907,5,DFS
9/10/2014 0:00,0.106070823,0.106070823,0.053686991,10,ENPH,0.053686991,10,ENPH,0.053686991,9,ENPH
9/11/2014 0:00,0.13909873,0.13909873,0.002929511,10,EQT,0.010670758,10,BLDR,0.019903116,10,EPAM
9/12/2014 0:00,0.178600692,0.178600692,-0.0038064,4,NUE,-0.005680513,2,PM,-0.001389476,1,AIZ
9/15/2014 0:00,0.058495777,0.058495777,0.006078354,6,HD,-0.000693978,10,AES,0,9,MRNA
9/16/2014 0:00,0.060587089,0.060587089,0.060587089,10,ENPH,0.060587089,10,ENPH,0.027101617,9,TSLA
9/17/2014 0:00,0.086128693,0.086128693,0.023003096,10,ILMN,0.024000015,10,BLDR,-0.00041261,7,AVB
9/18/2014 0:00,0.058111872,0.058111872,0.016602469,10,DXCM,0.034359308,6,SWKS,0.053700623,10,PODD
9/19/2014 0:00,0.065742184,0.065742184,0.004498213,1,PEP,0.009797,2,PM,0.006355662,6,JBHT
9/22/2014 0:00,0.073534324,0.073534324,0,2,VLTO,0.005844535,2,PM,0.001335861,8,EBAY
9/23/2014 0:00,0.053131645,0.053131645,-0.009151085,10,PH,0.007520562,9,BIIB,-0.013541678,6,ON
9/24/2014 0:00,0.068103847,0.068103847,0.016682573,1,LULU,0.034094878,6,SWKS,-0.009347488,10,NUE
9/25/2014 0:00,0.008152219,0.008152219,-0.006722046,10,ED,-0.014411553,1,STT,-0.032515039,1,AKAM
9/26/2014 0:00,0.122257053,0.122257053,0.037911352,10,ENPH,0.037911352,10,ENPH,0.016726521,9,EQIX
9/29/2014 0:00,0.096088342,0.096088342,0.003194327,10,ED,0,7,KVUE,0.006961064,10,GIS
9/30/2014 0:00,0.075389296,0.075389296,-0.002111171,1,AES,0.008952309,2,PM,0.000151757,8,MTCH
10/1/2014 0:00,0.02656367,0.02656367,0.004941736,10,ED,0,7,KVUE,0,1,GEHC
10/2/2014 0:00,0.062893081,0.062893081,0.010801622,2,PHM,0.027985092,10,BLDR,0.003337337,3,NDAQ
10/3/2014 0:00,0.080215044,0.080215044,0.047724442,10,DXCM,0.066408722,5,PANW,0.004229933,3,FSLR
10/6/2014 0:00,0.07890196,0.07890196,0.002980922,10,ED,-0.002328205,8,UPS,0.005259962,7,FCX
10/7/2014 0:00,0.035333683,0.035333683,0,10,MRNA,-0.00658356,4,BG,0,6,VLTO
10/8/2014 0:00,0.067987019,0.067987019,0.038642591,10,DXCM,0.026871375,10,BLDR,0.047441331,10,PODD
10/9/2014 0:00,0.02760664,0.02760664,0,2,VLTO,0,7,KVUE,-0.011868152,3,CFG
10/10/2014 0:00,0.023556682,0.023556682,0.018716573,8,PEAK,0.004714578,5,BXP,0,10,ETSY
10/13/2014 0:00,0.058784277,0.058784277,0.007352934,10,AMD,-0.003750026,10,CZR,-0.059754334,3,FSLR
10/14/2014 0:00,0.113312225,0.113312225,-0.012534765,7,HAL,0.102519255,10,AAL,-0.018942923,3,A
10/15/2014 0:00,0.083173985,0.083173985,0.083173985,10,ENPH,0,10,CZR,0.035704976,10,LEN
10/16/2014 0:00,0.1306267,0.1306267,0.1306267,10,ENPH,0.1306267,10,ENPH,0.1306267,9,ENPH
10/17/2014 0:00,0.088829521,0.088829521,0.025089824,9,GS,0.032692324,10,BLDR,0.048303633,10,PHM
10/20/2014 0:00,0.060994637,0.060994637,0.018961539,10,EA,0.029795219,10,BLDR,0.023079905,6,PH
10/21/2014 0:00,0.128372911,0.128372911,0.052444458,10,GEN,0.035874471,7,DVN,0.035376233,7,AMAT
10/22/2014 0:00,0.040225807,0.040225807,-0.01931891,10,PH,-0.016774218,8,UPS,0,1,GEHC
10/23/2014 0:00,0.158238187,0.158238187,0.02894495,10,DXCM,0.044546844,10,ENPH,0.009744252,1,SPGI
10/24/2014 0:00,0.109991326,0.109991326,0.018859021,1,UHS,0.001546527,1,PH,0.035948702,9,TDY
10/27/2014 0:00,0.057484202,0.057484202,-0.021593802,10,CE,0,7,KVUE,-0.038093511,3,FSLR
10/28/2014 0:00,0.09518661,0.09518661,0.09518661,9,TSLA,0.01731682,6,SWKS,0.040940588,9,CRM
10/29/2014 0:00,0.038153691,0.038153691,0.038153691,10,EA,0.00702987,10,BLDR,0.019179744,4,FANG
10/30/2014 0:00,0.109037524,0.109037524,0.002352023,9,TSLA,0.024432786,10,BLDR,0.03528841,10,PODD
10/31/2014 0:00,0.099607534,0.099607534,0.062986577,10,ENPH,0.062986577,10,ENPH,0.010035867,10,F
11/3/2014 0:00,0.054646184,0.054646184,0.010364664,10,FTNT,0,7,KVUE,0.003524367,2,HRL
11/4/2014 0:00,0.051212953,0.051212953,0.051212953,10,ENPH,0.003154551,6,SWKS,-0.005271489,4,HUM
11/5/2014 0:00,0.19289341,0.19289341,0.043889914,10,EQT,0.029513818,10,BLDR,-0.003148884,9,STLD
11/6/2014 0:00,0.066279297,0.066279297,0.012861748,10,IVZ,0.001153429,9,BAC,0.051079889,9,VRTX
11/7/2014 0:00,0.141160634,0.141160634,0.034180574,10,ENPH,0.034180574,10,ENPH,-0.001486952,6,PGR
11/10/2014 0:00,0.050461411,0.050461411,0.01588348,4,CPT,0.018688132,5,PANW,0.01204819,7,INTU
11/11/2014 0:00,0.088645453,0.088645453,0.002611333,1,LIN,0,7,KVUE,0.005325026,2,HRL
11/12/2014 0:00,0.057433986,0.057433986,0.016371828,10,DXCM,0.001997083,7,MCD,-0.01335235,10,PHM
11/13/2014 0:00,0.152412721,0.152412721,0.031387319,9,WBD,0,7,KVUE,-0.000611448,4,CBRE
11/14/2014 0:00,0.049890343,0.049890343,0.03947369,10,ENPH,0.010766426,5,PANW,-0.019707885,8,AMGN
11/17/2014 0:00,0.089163534,0.089163534,0.022988576,10,AMD,-0.018169178,7,TSLA,-0.030252073,8,BLDR
11/18/2014 0:00,0.047405675,0.047405675,0.046226392,10,ENPH,0.007497399,8,TDY,0.02599655,10,BLDR
11/19/2014 0:00,0.073914942,0.073914942,0.015850163,9,VRTX,0.001555792,7,MCD,0.017746376,8,MOS
11/20/2014 0:00,0.069780514,0.069780514,0.03551403,10,ENPH,0.03551403,10,ENPH,0.00661662,4,TECH
11/21/2014 0:00,0.073188367,0.073188367,0.000360629,8,WMB,0.009265346,4,BG,0.006975229,7,AMP
11/24/2014 0:00,0.045247052,0.045247052,0.021660629,10,AMD,0.03896108,10,BLDR,-0.008171895,10,AEE
11/25/2014 0:00,0.061186584,0.061186584,-0.004066496,5,WFC,0.061186584,5,PANW,0.049493462,9,CPRT
11/26/2014 0:00,0.062166133,0.062166133,0.012620773,10,DXCM,0.03711624,6,SWKS,0.005515741,10,CPRT
11/28/2014 0:00,0.081802141,0.081802141,0.011213484,7,PCG,-0.011549122,3,LIN,0.006828539,2,HRL
12/1/2014 0:00,0.068478275,0.068478275,-0.00707327,1,UHS,-0.007579223,8,MNST,-0.010499165,10,TYL
12/2/2014 0:00,0.109523773,0.109523773,0.109523773,10,ENPH,0.109523773,10,ENPH,0.008428771,10,LEN
12/3/2014 0:00,0.065953248,0.065953248,0.047210318,10,ENPH,0.047210318,10,ENPH,0.047210318,9,ENPH
12/4/2014 0:00,0.083464761,0.083464761,-0.005797393,1,PEP,-0.028688478,10,ENPH,0.010196435,10,MKTX
12/5/2014 0:00,0.085232004,0.085232004,0.014876906,6,MDT,0.085232004,10,ENPH,0.056135629,10,NOC
12/8/2014 0:00,0.027691801,0.027691801,0.005327423,9,AMP,-0.011524509,9,EQIX,-0.055091869,8,DVN
12/9/2014 0:00,0.062319146,0.062319146,0.040650406,10,ENPH,-0.005241979,5,REGN,0.002520695,8,FTNT
12/10/2014 0:00,0.018713982,0.018713982,0,2,VLTO,-0.003906265,10,ENPH,-0.017190284,6,MA
12/11/2014 0:00,0.091220519,0.091220519,0.01592561,10,ED,0,7,KVUE,-0.007221565,10,PXD
12/12/2014 0:00,0.090048738,0.090048738,0,8,FOX,-0.020117225,3,LIN,0,6,VLTO
12/15/2014 0:00,0.03575508,0.03575508,0.012249426,10,EA,0.006818182,8,UPS,-0.009641263,8,MOS
12/16/2014 0:00,0.096947211,0.096947211,0.012145737,10,AMD,0.006462029,10,ENPH,-0.004710501,9,CPRT
12/17/2014 0:00,0.101555701,0.101555701,0.078651648,10,ENPH,0.078651648,10,ENPH,0.101555701,6,TRGP
12/18/2014 0:00,0.101797829,0.101797829,0.041666699,10,ENPH,0.060441233,7,TSLA,0.024039621,10,XOM
12/19/2014 0:00,0.112175798,0.112175798,0,8,FOX,0.00571428,10,ENPH,0.055988615,8,HES
12/22/2014 0:00,0.086738948,0.086738948,0.035019516,10,AMD,0.036931851,10,ENPH,0.044836504,10,PAYC
12/23/2014 0:00,0.03254437,0.03254437,0.003759395,10,AMD,-0.003977031,5,PANW,0.026874123,9,LVS
12/24/2014 0:00,0.039212561,0.039212561,-0.007490629,10,AMD,-0.001602254,1,PH,-0.006314052,3,SYK
12/26/2014 0:00,0.040540564,0.040540564,0.030598023,10,ENPH,0.030598023,10,ENPH,0.009462092,4,PPL
12/29/2014 0:00,0.057601478,0.057601478,0.011137495,1,LULU,0,7,KVUE,-0.002323256,5,CME
12/30/2014 0:00,0.036040886,0.036040886,0,2,VLTO,0,7,KVUE,0,3,ETSY
12/31/2014 0:00,0.017032254,0.017032254,0,2,VLTO,-0.01272731,2,PM,0,6,VLTO
1/2/2015 0:00,0.035942732,0.035942732,-0.005083562,1,AES,-0.006088882,2,MO,0.008133503,6,FCX
1/5/2015 0:00,0.051980208,0.051980208,0.017428009,10,DXCM,-0.016230257,6,SWKS,-0.027057137,9,CSX
